id,level,unit_id,module,submodule,pr,capability_code,capability,lens_code,lens,layout_id
SM-COMEX-01-Q0477,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SEC,segurança e privacidade,UI,tela e navegação,LAY-12
SM-COMEX-01-Q0478,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SEC,segurança e privacidade,AUT,automação e sugestão,LAY-12
SM-COMEX-01-Q0479,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SEC,segurança e privacidade,INT,integração e offline,LAY-12
SM-COMEX-01-Q0480,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SEC,segurança e privacidade,TST,teste e aceite,LAY-12
SM-COMEX-01-Q0481,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TEST,testes e evidências,TRG,gatilho e entrada,LAY-27
SM-COMEX-01-Q0482,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TEST,testes e evidências,FLD,campos e defaults,LAY-27
SM-COMEX-01-Q0483,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TEST,testes e evidências,STA,estado e ação,LAY-27
SM-COMEX-01-Q0484,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TEST,testes e evidências,EXC,exceções e reversões,LAY-27
SM-COMEX-01-Q0485,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TEST,testes e evidências,BUL,lote e produtividade,LAY-27
SM-COMEX-01-Q0486,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TEST,testes e evidências,ROL,papéis e aprovação,LAY-27
SM-COMEX-01-Q0487,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TEST,testes e evidências,UI,tela e navegação,LAY-27
SM-COMEX-01-Q0488,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TEST,testes e evidências,AUT,automação e sugestão,LAY-27
SM-COMEX-01-Q0489,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TEST,testes e evidências,INT,integração e offline,LAY-27
SM-COMEX-01-Q0490,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TEST,testes e evidências,TST,teste e aceite,LAY-27
SM-COMEX-01-Q0491,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MIG,"migração, rollout e suporte",TRG,gatilho e entrada,LAY-28
SM-COMEX-01-Q0492,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MIG,"migração, rollout e suporte",FLD,campos e defaults,LAY-28
SM-COMEX-01-Q0493,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MIG,"migração, rollout e suporte",STA,estado e ação,LAY-28
SM-COMEX-01-Q0494,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MIG,"migração, rollout e suporte",EXC,exceções e reversões,LAY-28
SM-COMEX-01-Q0495,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MIG,"migração, rollout e suporte",BUL,lote e produtividade,LAY-28
SM-COMEX-01-Q0496,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MIG,"migração, rollout e suporte",ROL,papéis e aprovação,LAY-28
SM-COMEX-01-Q0497,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MIG,"migração, rollout e suporte",UI,tela e navegação,LAY-28
SM-COMEX-01-Q0498,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MIG,"migração, rollout e suporte",AUT,automação e sugestão,LAY-28
SM-COMEX-01-Q0499,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MIG,"migração, rollout e suporte",INT,integração e offline,LAY-28
SM-COMEX-01-Q0500,SUBMODULE,SM-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MIG,"migração, rollout e suporte",TST,teste e aceite,LAY-28
PR-COMEX-01-Q0001,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OBJ,objetivo e resultado esperado,SCP,escopo do PR,LAY-02
PR-COMEX-01-Q0002,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OBJ,objetivo e resultado esperado,ARC,arquitetura e componentes,LAY-02
PR-COMEX-01-Q0003,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OBJ,objetivo e resultado esperado,DB,modelo de dados e migration,LAY-02
PR-COMEX-01-Q0004,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OBJ,objetivo e resultado esperado,API,"API, eventos e erros",LAY-02
PR-COMEX-01-Q0005,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OBJ,objetivo e resultado esperado,UI,"layout, estados visuais e teclado",LAY-02
PR-COMEX-01-Q0006,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OBJ,objetivo e resultado esperado,VAL,"validação, segurança e auditoria",LAY-02
PR-COMEX-01-Q0007,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OBJ,objetivo e resultado esperado,NFR,"desempenho, offline e resiliência",LAY-02
PR-COMEX-01-Q0008,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OBJ,objetivo e resultado esperado,TST,testes e evidências,LAY-02
PR-COMEX-01-Q0009,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OBJ,objetivo e resultado esperado,ROL,"rollout, compatibilidade e rollback",LAY-02
PR-COMEX-01-Q0010,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OBJ,objetivo e resultado esperado,REV,revisão e definição de pronto,LAY-02
PR-COMEX-01-Q0011,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SCOPE,limites de escopo e exclusões,SCP,escopo do PR,LAY-12
PR-COMEX-01-Q0012,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SCOPE,limites de escopo e exclusões,ARC,arquitetura e componentes,LAY-12
PR-COMEX-01-Q0013,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SCOPE,limites de escopo e exclusões,DB,modelo de dados e migration,LAY-12
PR-COMEX-01-Q0014,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SCOPE,limites de escopo e exclusões,API,"API, eventos e erros",LAY-12
PR-COMEX-01-Q0015,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SCOPE,limites de escopo e exclusões,UI,"layout, estados visuais e teclado",LAY-12
PR-COMEX-01-Q0016,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SCOPE,limites de escopo e exclusões,VAL,"validação, segurança e auditoria",LAY-12
PR-COMEX-01-Q0017,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SCOPE,limites de escopo e exclusões,NFR,"desempenho, offline e resiliência",LAY-12
PR-COMEX-01-Q0018,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SCOPE,limites de escopo e exclusões,TST,testes e evidências,LAY-12
PR-COMEX-01-Q0019,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SCOPE,limites de escopo e exclusões,ROL,"rollout, compatibilidade e rollback",LAY-12
PR-COMEX-01-Q0020,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,SCOPE,limites de escopo e exclusões,REV,revisão e definição de pronto,LAY-12
PR-COMEX-01-Q0021,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,ACTOR,atores e responsabilidades,SCP,escopo do PR,LAY-13
PR-COMEX-01-Q0022,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,ACTOR,atores e responsabilidades,ARC,arquitetura e componentes,LAY-13
PR-COMEX-01-Q0023,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,ACTOR,atores e responsabilidades,DB,modelo de dados e migration,LAY-13
PR-COMEX-01-Q0024,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,ACTOR,atores e responsabilidades,API,"API, eventos e erros",LAY-13
PR-COMEX-01-Q0025,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,ACTOR,atores e responsabilidades,UI,"layout, estados visuais e teclado",LAY-13
PR-COMEX-01-Q0026,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,ACTOR,atores e responsabilidades,VAL,"validação, segurança e auditoria",LAY-13
PR-COMEX-01-Q0027,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,ACTOR,atores e responsabilidades,NFR,"desempenho, offline e resiliência",LAY-13
PR-COMEX-01-Q0028,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,ACTOR,atores e responsabilidades,TST,testes e evidências,LAY-13
PR-COMEX-01-Q0029,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,ACTOR,atores e responsabilidades,ROL,"rollout, compatibilidade e rollback",LAY-13
PR-COMEX-01-Q0030,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,ACTOR,atores e responsabilidades,REV,revisão e definição de pronto,LAY-13
PR-COMEX-01-Q0031,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MDM,dados mestres utilizados,SCP,escopo do PR,LAY-01
PR-COMEX-01-Q0032,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MDM,dados mestres utilizados,ARC,arquitetura e componentes,LAY-01
PR-COMEX-01-Q0033,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MDM,dados mestres utilizados,DB,modelo de dados e migration,LAY-01
PR-COMEX-01-Q0034,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MDM,dados mestres utilizados,API,"API, eventos e erros",LAY-01
PR-COMEX-01-Q0035,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MDM,dados mestres utilizados,UI,"layout, estados visuais e teclado",LAY-01
PR-COMEX-01-Q0036,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MDM,dados mestres utilizados,VAL,"validação, segurança e auditoria",LAY-01
PR-COMEX-01-Q0037,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MDM,dados mestres utilizados,NFR,"desempenho, offline e resiliência",LAY-01
PR-COMEX-01-Q0038,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MDM,dados mestres utilizados,TST,testes e evidências,LAY-01
PR-COMEX-01-Q0039,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MDM,dados mestres utilizados,ROL,"rollout, compatibilidade e rollback",LAY-01
PR-COMEX-01-Q0040,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,MDM,dados mestres utilizados,REV,revisão e definição de pronto,LAY-01
PR-COMEX-01-Q0041,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,HDR,dados de cabeçalho,SCP,escopo do PR,LAY-02
PR-COMEX-01-Q0042,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,HDR,dados de cabeçalho,ARC,arquitetura e componentes,LAY-02
PR-COMEX-01-Q0043,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,HDR,dados de cabeçalho,DB,modelo de dados e migration,LAY-02
PR-COMEX-01-Q0044,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,HDR,dados de cabeçalho,API,"API, eventos e erros",LAY-02
PR-COMEX-01-Q0045,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,HDR,dados de cabeçalho,UI,"layout, estados visuais e teclado",LAY-02
PR-COMEX-01-Q0046,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,HDR,dados de cabeçalho,VAL,"validação, segurança e auditoria",LAY-02
PR-COMEX-01-Q0047,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,HDR,dados de cabeçalho,NFR,"desempenho, offline e resiliência",LAY-02
PR-COMEX-01-Q0048,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,HDR,dados de cabeçalho,TST,testes e evidências,LAY-02
PR-COMEX-01-Q0049,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,HDR,dados de cabeçalho,ROL,"rollout, compatibilidade e rollback",LAY-02
PR-COMEX-01-Q0050,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,HDR,dados de cabeçalho,REV,revisão e definição de pronto,LAY-02
PR-COMEX-01-Q0051,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,LINE,linhas e detalhamento,SCP,escopo do PR,LAY-07
PR-COMEX-01-Q0052,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,LINE,linhas e detalhamento,ARC,arquitetura e componentes,LAY-07
PR-COMEX-01-Q0053,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,LINE,linhas e detalhamento,DB,modelo de dados e migration,LAY-07
PR-COMEX-01-Q0054,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,LINE,linhas e detalhamento,API,"API, eventos e erros",LAY-07
PR-COMEX-01-Q0055,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,LINE,linhas e detalhamento,UI,"layout, estados visuais e teclado",LAY-07
PR-COMEX-01-Q0056,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,LINE,linhas e detalhamento,VAL,"validação, segurança e auditoria",LAY-07
PR-COMEX-01-Q0057,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,LINE,linhas e detalhamento,NFR,"desempenho, offline e resiliência",LAY-07
PR-COMEX-01-Q0058,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,LINE,linhas e detalhamento,TST,testes e evidências,LAY-07
PR-COMEX-01-Q0059,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,LINE,linhas e detalhamento,ROL,"rollout, compatibilidade e rollback",LAY-07
PR-COMEX-01-Q0060,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,LINE,linhas e detalhamento,REV,revisão e definição de pronto,LAY-07
PR-COMEX-01-Q0061,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,STATE,estados do ciclo de vida,SCP,escopo do PR,LAY-09
PR-COMEX-01-Q0062,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,STATE,estados do ciclo de vida,ARC,arquitetura e componentes,LAY-09
PR-COMEX-01-Q0063,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,STATE,estados do ciclo de vida,DB,modelo de dados e migration,LAY-09
PR-COMEX-01-Q0064,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,STATE,estados do ciclo de vida,API,"API, eventos e erros",LAY-09
PR-COMEX-01-Q0065,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,STATE,estados do ciclo de vida,UI,"layout, estados visuais e teclado",LAY-09
PR-COMEX-01-Q0066,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,STATE,estados do ciclo de vida,VAL,"validação, segurança e auditoria",LAY-09
PR-COMEX-01-Q0067,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,STATE,estados do ciclo de vida,NFR,"desempenho, offline e resiliência",LAY-09
PR-COMEX-01-Q0068,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,STATE,estados do ciclo de vida,TST,testes e evidências,LAY-09
PR-COMEX-01-Q0069,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,STATE,estados do ciclo de vida,ROL,"rollout, compatibilidade e rollback",LAY-09
PR-COMEX-01-Q0070,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,STATE,estados do ciclo de vida,REV,revisão e definição de pronto,LAY-09
PR-COMEX-01-Q0071,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRANS,transições e próxima ação,SCP,escopo do PR,LAY-02
PR-COMEX-01-Q0072,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRANS,transições e próxima ação,ARC,arquitetura e componentes,LAY-02
PR-COMEX-01-Q0073,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRANS,transições e próxima ação,DB,modelo de dados e migration,LAY-02
PR-COMEX-01-Q0074,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRANS,transições e próxima ação,API,"API, eventos e erros",LAY-02
PR-COMEX-01-Q0075,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRANS,transições e próxima ação,UI,"layout, estados visuais e teclado",LAY-02
PR-COMEX-01-Q0076,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRANS,transições e próxima ação,VAL,"validação, segurança e auditoria",LAY-02
PR-COMEX-01-Q0077,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRANS,transições e próxima ação,NFR,"desempenho, offline e resiliência",LAY-02
PR-COMEX-01-Q0078,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRANS,transições e próxima ação,TST,testes e evidências,LAY-02
PR-COMEX-01-Q0079,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRANS,transições e próxima ação,ROL,"rollout, compatibilidade e rollback",LAY-02
PR-COMEX-01-Q0080,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRANS,transições e próxima ação,REV,revisão e definição de pronto,LAY-02
PR-COMEX-01-Q0081,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRIG,gatilhos e eventos,SCP,escopo do PR,LAY-09
PR-COMEX-01-Q0082,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRIG,gatilhos e eventos,ARC,arquitetura e componentes,LAY-09
PR-COMEX-01-Q0083,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRIG,gatilhos e eventos,DB,modelo de dados e migration,LAY-09
PR-COMEX-01-Q0084,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRIG,gatilhos e eventos,API,"API, eventos e erros",LAY-09
PR-COMEX-01-Q0085,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRIG,gatilhos e eventos,UI,"layout, estados visuais e teclado",LAY-09
PR-COMEX-01-Q0086,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRIG,gatilhos e eventos,VAL,"validação, segurança e auditoria",LAY-09
PR-COMEX-01-Q0087,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRIG,gatilhos e eventos,NFR,"desempenho, offline e resiliência",LAY-09
PR-COMEX-01-Q0088,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRIG,gatilhos e eventos,TST,testes e evidências,LAY-09
PR-COMEX-01-Q0089,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRIG,gatilhos e eventos,ROL,"rollout, compatibilidade e rollback",LAY-09
PR-COMEX-01-Q0090,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,TRIG,gatilhos e eventos,REV,revisão e definição de pronto,LAY-09
PR-COMEX-01-Q0091,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,APPR,aprovações e alçadas,SCP,escopo do PR,LAY-03
PR-COMEX-01-Q0092,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,APPR,aprovações e alçadas,ARC,arquitetura e componentes,LAY-03
PR-COMEX-01-Q0093,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,APPR,aprovações e alçadas,DB,modelo de dados e migration,LAY-03
PR-COMEX-01-Q0094,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,APPR,aprovações e alçadas,API,"API, eventos e erros",LAY-03
PR-COMEX-01-Q0095,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,APPR,aprovações e alçadas,UI,"layout, estados visuais e teclado",LAY-03
PR-COMEX-01-Q0096,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,APPR,aprovações e alçadas,VAL,"validação, segurança e auditoria",LAY-03
PR-COMEX-01-Q0097,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,APPR,aprovações e alçadas,NFR,"desempenho, offline e resiliência",LAY-03
PR-COMEX-01-Q0098,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,APPR,aprovações e alçadas,TST,testes e evidências,LAY-03
PR-COMEX-01-Q0099,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,APPR,aprovações e alçadas,ROL,"rollout, compatibilidade e rollback",LAY-03
PR-COMEX-01-Q0100,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,APPR,aprovações e alçadas,REV,revisão e definição de pronto,LAY-03
PR-COMEX-01-Q0101,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OVR,override do master,SCP,escopo do PR,LAY-08
PR-COMEX-01-Q0102,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OVR,override do master,ARC,arquitetura e componentes,LAY-08
PR-COMEX-01-Q0103,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OVR,override do master,DB,modelo de dados e migration,LAY-08
PR-COMEX-01-Q0104,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OVR,override do master,API,"API, eventos e erros",LAY-08
PR-COMEX-01-Q0105,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OVR,override do master,UI,"layout, estados visuais e teclado",LAY-08
PR-COMEX-01-Q0106,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OVR,override do master,VAL,"validação, segurança e auditoria",LAY-08
PR-COMEX-01-Q0107,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OVR,override do master,NFR,"desempenho, offline e resiliência",LAY-08
PR-COMEX-01-Q0108,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OVR,override do master,TST,testes e evidências,LAY-08
PR-COMEX-01-Q0109,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OVR,override do master,ROL,"rollout, compatibilidade e rollback",LAY-08
PR-COMEX-01-Q0110,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,OVR,override do master,REV,revisão e definição de pronto,LAY-08
PR-COMEX-01-Q0111,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,VAL,validações bloqueantes,SCP,escopo do PR,LAY-08
PR-COMEX-01-Q0112,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,VAL,validações bloqueantes,ARC,arquitetura e componentes,LAY-08
PR-COMEX-01-Q0113,PR,PR-COMEX-01,COMEX,Pedido internacional e produção,PR-COMEX-01,VAL,validações bloqueantes,DB,modelo de dados e migration,LAY-08
